,org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description,earliest_funding,time_first_funding,seed_funding,seed_funding_log,series_a_funding_date,time_till_series_a,series_a_funding,series_a_funding_log,seed_n_rounds,series_a_n_rounds,angel_n_rounds,pre_seed_n_rounds,success_flag,time_first_funding_normalised,seed_funding_normalised,series_a_funding_normalised,time_till_series_a_normalised
1529,38b1dcb5-2895-130d-cfd5-30a6375fe39e,myGubbi,mygubbi.com,operating,2015-01-01,"Interior Design,Internet,Internet of Things,Online Portals","Design,Internet Services,Real Estate",IND,Bangalore,MyGubbi is a consumer tech company that offers interior design solutions and home merchandise across categories.,2016-03-08,432 days,5200000.0,6.7160033436347994,,,0.0,0.0,2.0,0.0,0.0,0.0,0,0.09224855861627163,0.011555555555555555,0.0,0.4257304643261608
1530,5dfeef7f-e597-4581-9a09-a367ee3cbf40,Webragger,webragger.com,operating,2014-06-15,"Advertising,Artificial Intelligence,Software","Advertising,Artificial Intelligence,Data and Analytics,Sales and Marketing,Science and Engineering,Software",IND,Gurgaon,AI powered Brand Marketing Platform,2019-07-11,1852 days,10000000.0,7.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.39547298740123854,0.02222222222222222,0.0,0.4710758776896943
1531,ea2bea77-1539-3b9f-a3eb-4477cc1898cc,Instamojo,instamojo.com,operating,2012-01-01,"Business Development,E-Commerce,Financial Services,FinTech,Payments","Commerce and Shopping,Financial Services,Payments,Professional Services",IND,Bangalore,"Instamojo is an on-demand payments platform that enables entrepreneurs to build, manage, and grow their business online.",2012-08-06,218 days,500000.0,5.698970004336019,2014-11-13,1047 days,0.0,0.0,1.0,2.0,1.0,0.0,0,0.046551355968396324,0.0011111111111111111,0.0,0.23714609286523217
1532,76949f58-12e3-bb76-9e5b-d45bfaaffaf2,Mukunda Foods,mukundafoods.com,operating,2012-01-01,"Food Processing,Restaurants",Food and Beverage,IND,Bangalore,Mukunda Foods Pvt. Ltd is into the design & development of automated food equipment for use in the Indian food retail segment.,2019-06-12,2719 days,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5806107196241725,0.0,0.0,0.5988674971687429
1533,d1967377-8a2d-5ffc-3cd8-840919d7b5fe,Simpa,simpanetworks.com,operating,2010-03-17,"Clean Energy,Energy,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",IND,Bangalore,Simpa offers solar power systems to households and shops in rural areas.,2010-12-13,271 days,1100000.0,6.041392685158225,,,0.0,0.0,2.0,0.0,0.0,0.0,0,0.05786888746530002,0.0024444444444444444,0.0,0.21567383918459795
1534,3234561e-3b68-4407-bbb9-807c46561a9d,Stage 3,stage3.co,operating,2015-01-01,"E-Commerce,Fashion,Leisure,Lifestyle","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",IND,New Delhi,New Delhi-based online renting platform for designer wear,2015-12-17,350 days,4653099.0,6.667742292743093,,,0.0,0.0,2.0,0.0,1.0,0.0,0,0.07473841554559044,0.010340219999999999,0.0,0.32607021517553797
1535,6f57de5e-77ab-2a8f-17e8-7f76f5998940,Star Stallion International Pvt Ltd,starstalliongroup.com,operating,2012-12-29,"EdTech,Fashion,GovTech","Clothing and Apparel,Design,Education,Government and Military,Information Technology,Software",IND,New Delhi,A leading company deals in to all sorts of International Trade.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1536,f96b5c7a-ee27-0457-9e22-ba69322b8e44,RedCarpetUp,redcarpetup.com,operating,2015-05-01,"Consumer Lending,Credit,E-Commerce,FinTech,Mobile Payments","Commerce and Shopping,Financial Services,Lending and Investments,Mobile,Payments,Software",IND,Gurgaon,"RedCarpet lends to customers in India to finance their online purchases - ecommerce, travel, etc.",2015-09-03,125 days,2500000.0,6.3979400086720375,,,0.0,0.0,1.0,0.0,0.0,1.0,0,0.026692291266282298,0.005555555555555555,0.0,0.2902831257078142
1537,e3c9ccf0-4667-006e-6644-53d29cbf227d,Cityfurnish,cityfurnish.com,operating,2015-01-01,"E-Commerce,Furniture,Home Renovation,Rental","Commerce and Shopping,Consumer Goods,Real Estate",IND,Gurgaon,Cityfurnish is an internet company that specializes in the fields of e-Commerce and online rental.,2015-12-24,357 days,150000.0,5.176091259055681,2019-06-07,1618 days,7500000.0,6.8750612633917,4.0,2.0,0.0,0.0,0,0.07623318385650224,0.0003333333333333333,0.004980974999955172,0.3664779161947905
1538,22ab6690-5c43-6f9f-63f4-ed2dad811185,Excellence4u,excellence4u.in,operating,2011-01-01,"Consulting,Information Technology,Outsourcing","Information Technology,Professional Services",IND,Bangalore,Excellence4u is a Bangalore-based company offering assessment process outsourcing solution for IT industry.,2013-05-29,879 days,0.0,0.0,2013-05-29,879 days,10000000.0,7.0,0.0,1.0,0.0,0.0,0,0.1877001921844971,0.0,0.0066412999999402285,0.19909399773499434
1539,c96025a8-a2ba-7223-ee29-0e434578bb95,Rocketium,rocketium.com,operating,2015-04-01,"Marketing,Social Media,Software,Video","Internet Services,Media and Entertainment,Sales and Marketing,Software,Video",IND,Bangalore,Rocketium help businesses improve in-app and website conversions through creative automation.,2018-05-21,1146 days,1010000.0,6.004321373782642,2021-07-28,2310 days,3200000.0,6.505149978319906,2.0,1.0,1.0,0.0,0,0.2447149263292761,0.0022444444444444443,0.002125215999980873,0.5232163080407701
1540,5ba358d8-fda2-4f2c-b320-7f266aea7a31,Bombay Hemp Company,boheco.org,operating,2013-01-01,"Agriculture,AgTech,Farming,Manufacturing","Agriculture and Farming,Manufacturing",IND,Mumbai,"Bombay Hemp Company, also known as BOHECO is a privately held, social enterprise that promotes industrial hemp.",2017-12-21,1815 days,976257.0,5.989564160893525,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.38757206918641895,0.00216946,0.0,0.5123895809739525
1541,68683eb2-86a6-7f0c-1730-898a1bb97328,MYSUN,itsmysun.com,operating,2015-01-01,"Energy,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",IND,Noida,"Mysun is the India's Largest Online Rooftop Solar Platform; catering to SMEs, MSMEs, Industries and Homeowners.",,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1542,d0e2289c-2256-2d2b-662e-73497b7caa50,Gamezop,gamezop.com,operating,2015-01-01,"Apps,Computer,Gaming","Apps,Consumer Electronics,Gaming,Hardware,Software",IND,Agra,Gamezop is a platform where users can play games and win money without installing any app.,2016-02-17,412 days,350000.0,5.544068044350276,2020-08-13,2051 days,4200000.0,6.623249290397901,1.0,1.0,0.0,0.0,0,0.08797779201366646,0.0007777777777777777,0.002789345999974896,0.46455266138165346
1543,e54d7f0b-8eaf-c99b-ccc1-da7898286479,Heckyl,heckyl.com,operating,2010-12-01,"Analytics,Big Data,Data Integration,Finance,Information Services,News","Content and Publishing,Data and Analytics,Financial Services,Information Technology,Media and Entertainment,Software",IND,Mumbai,"Heckyl provides real-time financial information, news analytics, and heatmaps of markets and businesses.",2012-06-27,574 days,1000000.0,6.0,2013-12-11,1106 days,3500000.0,6.544068044350276,1.0,1.0,0.0,0.0,0,0.12257100149476831,0.0022222222222222222,0.00232445499997908,0.2505096262740657
1544,e0db342f-1711-435c-90eb-b534c0f14240,STAGE,stage.in,operating,2016-01-01,"Apps,Content Creators,Music","Apps,Media and Entertainment,Music and Audio,Software",IND,Indore,STAGE is an Indian language content platform for artist-led entertainment.,2021-03-15,1900 days,2500000.0,6.3979400086720375,,,0.0,0.0,3.0,0.0,1.0,1.0,0,0.4057228272474909,0.005555555555555555,0.0,0.6240996602491506
1545,94cb61a8-9c5c-47a0-abce-d033032c0c16,Lilac Insights,lilacinsights.com,operating,2011-01-01,"Consulting,Fitness,Genetics,Health Care,Wellness","Biotechnology,Health Care,Professional Services,Sports",IND,Mumbai,Lilac Insights is leading as a Genetic Health Assessment & Diagnostic Centre.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1546,a6024645-9801-4007-baa5-763a35bd5850,Juicy Chemistry,juicychemistry.com,operating,2014-01-01,"Beauty,Health Care","Consumer Goods,Health Care",IND,Coimbatore,Juicy Chemistry operates as an eponymous consumer brand.,2020-05-18,2329 days,0.0,0.0,2020-05-18,2329 days,6950000.0,6.841984804590114,0.0,2.0,0.0,0.0,0,0.49733077087337174,0.0,0.004615703499958459,0.527519818799547
1547,6f26a448-52a0-4b7b-a56d-4a3142e26656,ZappFresh,zappfresh.com,operating,2015-01-01,"Apps,Food and Beverage,Food Delivery","Apps,Food and Beverage,Software,Transportation",IND,Gurgaon,ZappFresh is an online platform that delivers a variety of meat and seafood direct from farms and fisheries.,2018-03-19,1173 days,3000000.0,6.477121254719663,2020-07-29,2036 days,3776700.0,6.577112488264347,1.0,2.0,1.0,0.0,0,0.25048046124279305,0.006666666666666666,0.0025082197709774263,0.4611551528878822
1548,ff80d998-fb96-4f8b-5962-39c7eac55295,FloCareer,flocareer.com,operating,2015-01-01,"Human Resources,Information Technology,Internet,SaaS,Software","Administrative Services,Information Technology,Internet Services,Software",IND,Bengaluru,FloCareer is a SAS platform for Interview-as-a-Service.,2016-09-14,622 days,150000.0,5.176091259055681,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.1328208413410207,0.0003333333333333333,0.0,0.32063420158550404
1549,b392369e-ae3c-b4ed-ced8-1371fdcfc3fd,Wealthy,wealthy.in,operating,2015-01-01,"Financial Services,FinTech,Mobile Apps","Apps,Financial Services,Mobile,Software",IND,Bangalore,Wealthy is a financial services platform that is leveraging technology to build superior financial advice and transaction capabilities.,2016-03-17,441 days,1540000.0,6.187520720836463,2022-02-09,2596 days,7497090.0,6.874892724434049,4.0,1.0,0.0,1.0,0,0.09417040358744394,0.003422222222222222,0.004979042381655189,0.587995469988675
1550,92390c2b-86db-45a6-b2d7-e427db449a59,Finzy,finzy.com,operating,2016-01-01,"Financial Services,Lending",Financial Services,IND,Bangalore,finzy is the premier peer to peer lending solution in India.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1551,a19bdace-b251-4059-81a9-fc6267c91b5d,Clinikk,clinikk.com,operating,2016-01-01,"Health Care,Hospital",Health Care,IND,Bengaluru,"Clinikk is a Healthcare for millions across India, now simplified.",2019-10-16,1384 days,6400000.0,6.8061799739838875,,,0.0,0.0,3.0,0.0,0.0,0.0,0,0.2955370489002776,0.014222222222222221,0.0,0.565436013590034
1552,908db6bd-437b-3d86-773a-fc929ed0ed1d,Bombay Shirt Company,bombayshirts.com,operating,2012-01-01,"E-Commerce,Fashion,Lifestyle,Social Shopping","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",IND,Mumbai,Bombay Shirt Company is the first online custom shirt brand in India.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1553,563ae4e0-65e0-5ed0-8fd9-f62d1fda3957,Lavelle Networks,lavellenetworks.com,operating,2015-03-01,"Cloud Computing,Enterprise Software,Network Hardware,Network Security,SaaS,Software","Hardware,Information Technology,Internet Services,Privacy and Security,Software",IND,Bengaluru,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,2016-04-29,425 days,1650000.0,6.217483944213907,2019-04-03,1494 days,2087000.0,6.319522449065454,2.0,1.0,0.0,0.0,0,0.09075379030535981,0.0036666666666666666,0.0013860393099875256,0.33839184597961497
1554,5cce3a0c-d7c1-205d-62e5-2335b92ccb83,OneBreath,onebreathventilators.webs.com,operating,2010-01-01,"Consulting,Information Technology,Medical Device","Health Care,Information Technology,Professional Services",IND,Bangalore,OneBreath is a Bangalore-based medical technology start-up company.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1555,978f03e5-10c4-a913-0e27-81f0abf8049c,Swipe Telecom,swipetelecom.com,operating,2012-07-01,"Computer,Electronics,Manufacturing","Consumer Electronics,Hardware,Manufacturing",IND,Pune,"Swipe Telecom India Pvt Ltd. manufactures tablet computers. Swipe Telecom India Pvt Ltd. is based in Pune, India.",,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1556,7d5c58be-ad25-4a24-adf5-73a5ecfe0a0d,PickMe eSolutions India,pickmeindia.com,operating,2011-01-01,"Consumer Electronics,Consumer Lending,Customer Service,Mobile","Consumer Electronics,Financial Services,Hardware,Lending and Investments,Mobile,Other,Professional Services",IND,Mumbai,PickMe eSolutions India is a Consumer Services platform.,2019-10-16,3210 days,0.0,0.0,2019-10-16,3210 days,0.0,0.0,0.0,1.0,0.0,0.0,0,0.6854580397181294,0.0,0.0,0.7270668176670442
1557,6490b068-8de4-4131-96a4-4238dc7345be,Josh Talks,joshtalks.com,operating,2015-01-01,"Broadcasting,Events,News","Content and Publishing,Events,Media and Entertainment,Video",IND,Haryana,Josh Talks is a startup that produces videos and events that that aims to empower each individual to dream big and achieve even bigger.,2020-02-28,1884 days,1500000.0,6.176091259055681,2022-05-11,2687 days,3494169.0,6.5433439063688565,1.0,1.0,1.0,0.0,0,0.4023062139654068,0.003333333333333333,0.0023205824579491147,0.6086070215175539
1558,f8d0abb8-96a4-435f-ab15-af366a05bcde,Metadome.ai,metadome.ai,operating,2016-01-01,"Augmented Reality,Blockchain,Computer Vision,Retail Technology,Software,Virtual Reality,Virtual World","Commerce and Shopping,Community and Lifestyle,Hardware,Media and Entertainment,Other,Software",IND,Gurgaon,Metadome is a metaverse that provides the no-code infrastructure to millions of creators and brands to build immersive experiences.,2019-06-24,1270 days,4000000.0,6.6020599913279625,,,0.0,0.0,1.0,0.0,1.0,0.0,0,0.27119367926542814,0.008888888888888889,0.0,0.41771234428086074
1559,f969db6c-6c27-36f1-9662-6f6023f1022f,ParallelDots,paralleldots.com,operating,2014-01-01,"Computer Vision,Fast-Moving Consumer Goods,Image Recognition,Retail Technology","Commerce and Shopping,Consumer Goods,Data and Analytics,Hardware,Real Estate,Software",IND,Gurgaon,ParallelDots is an image recognition platform that empowers FMCG companies to maximize their sales through in-store execution.,2017-10-10,1378 days,2000000.0,6.301029995663981,2022-05-12,3053 days,4416092.0,6.645038112428602,1.0,1.0,0.0,0.0,0,0.29425581891949604,0.0044444444444444444,0.0029328591799336044,0.6915062287655719
1560,3851aae8-c59b-bd43-65ad-dee4b589d34a,Racetrack,racetrack.ai,operating,2015-01-01,"Artificial Intelligence,Cloud Computing,Video","Artificial Intelligence,Data and Analytics,Internet Services,Media and Entertainment,Science and Engineering,Software,Video",IND,Bangalore,"Racetrack is a sales and support-focused AI-driven platform designed for education, real estate, and e-commerce sectors.",2016-12-01,700 days,5306067.0,6.724772729541256,,,0.0,0.0,2.0,0.0,0.0,0.0,0,0.14947683109118087,0.01179126,0.0,0.34459796149490374
1561,10834bdb-b0d2-85b6-e53f-75191f3fb1db,Avanti Learning Centres,avanti.in,operating,2012-11-07,"E-Learning,Education,Information Technology","Education,Information Technology,Software",IND,New Delhi,Avanti creates affordable blended-learning classroom programs where students learn better by working together.,2015-01-14,798 days,0.0,0.0,2015-04-19,893 days,898251.0,5.9533977093659605,1.0,1.0,0.0,0.0,0,0.17040358744394618,0.0,0.000596555436624631,0.20226500566251415
1562,4d8fb209-8988-c9bd-61c5-a3571eae19cb,LocalBanya,localbanya.com,closed,2012-05-01,"E-Commerce,Food and Beverage,Grocery,Retail","Commerce and Shopping,Food and Beverage",IND,Mumbai,"LocalBanya.com is an online supermarket that offers all categories ranging from fruits, vegetables, groceries, and more.",2014-01-09,618 days,0.0,0.0,2014-01-09,618 days,5000000.0,6.698970004336019,1.0,1.0,0.0,0.0,0,0.13196668802049968,0.0,0.0033206499999701143,0.13997734994337485
1563,2a51cd63-591d-457b-8999-750a249216c1,Ubotica,ubotica.com,operating,2016-01-01,"Artificial Intelligence,Industrial Automation","Artificial Intelligence,Data and Analytics,Manufacturing,Science and Engineering,Software",IRL,Dublin,Ubotica is to deploy advanced Artificial Intelligence technologies on board every satellite.,2022-05-19,2330 days,4189350.0,6.6221466450876285,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.497544309203502,0.009309666666666666,0.0,0.5966930917327293
1564,0ca0998a-a736-6044-0e68-24205865949f,Atlas Dynamics,atlasdynamics.eu,operating,2015-01-01,"Drone Management,Drones,Electronics","Consumer Electronics,Consumer Goods,Hardware,Software",IRL,Dublin,Atlas Dynamics is a leading provider of drone-based solutions for the professional user.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1565,8bf7446f-4298-5bb8-52e4-c86434bb5aa1,Signum Surgical,signumsurgical.com,operating,2014-01-01,"Health Care,Medical,Medical Device",Health Care,IRL,Galway,Signum Surgical is a company who develops implant to encourage healing in a colorectal condition.,2016-10-24,1027 days,0.0,0.0,2016-10-24,1027 days,2829008.0,6.4516341755768005,0.0,1.0,0.0,0.0,0,0.21930386504377536,0.0,0.0018788290830230906,0.23261608154020386
1566,261791ff-c31a-a5fc-06a2-5ba21071b95a,AYLIEN,aylien.com,operating,2010-01-01,"Artificial Intelligence,Big Data,Machine Learning,Natural Language Processing,Text Analytics","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",IRL,Dublin,AYLIEN is an artificial intelligence startup that focuses on creating technologies that help machines understand human languages better.,2014-04-24,1574 days,500000.0,5.698970004336019,2019-12-23,3643 days,5538601.0,6.743400079763078,2.0,1.0,0.0,0.0,0,0.3361093316250267,0.0011111111111111111,0.003678351082096895,0.8251415628539072
1567,7dd75e94-1568-456e-8310-e9f3daa661d9,ID-Pal,id-pal.com,operating,2016-01-01,"Compliance,Identity Management,Mobile,Mobile Apps,SaaS","Apps,Information Technology,Mobile,Privacy and Security,Professional Services,Software",IRL,Dublin,ID-Pal enables businesses to seamlessly verify a customer's identity and address in real-time across any channel.,2020-09-28,1732 days,1167850.0,6.0673870650745805,2022-07-11,2383 days,7130720.0,6.853133383461955,1.0,1.0,0.0,1.0,0,0.3698483877856075,0.0025952222222222223,0.004735725073557379,0.5397508493771235
1568,a874b231-263d-4b57-88b7-563df679e017,DiaNia Technologies,dianiatechnologies.com,operating,2012-01-01,"Health Care,Medical,Project Management","Administrative Services,Health Care,Other",IRL,Dublin,DiaNia Technologies is an R&D company specialising in intellectual property of extrusions for catheter devices.,2016-07-04,1646 days,2229903.0,6.348285971801086,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.3514840913944053,0.00495534,0.0,0.4515968289920725
1569,cfa69fc1-6ec1-439f-b661-823fd6c64bbe,mBryonics,mbryonics.com,operating,2014-01-01,"Electronics,Optical Communication,Product Design,Sensor,Software Engineering","Consumer Electronics,Design,Hardware,Science and Engineering,Software",IRL,Galway,"mBryonics is a company that specializes in photonics, optical design, lens systems, electrical, mechanical and software engineering.",,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1570,990c3f81-60b8-71d4-ba15-6356f9cc13a7,patientMpower,patientmpower.com,operating,2015-06-23,"Health Care,Medical",Health Care,IRL,Dublin,"Digital care solutions to manage COVID-19, lung and kidney disease patients at home",,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1571,9f5efda2-8f1f-4f24-b1da-0328be79be33,ATXA Therapeutics,atxatherapeutics.com,operating,2015-01-01,"Pharmaceutical,Therapeutics",Health Care,IRL,Blackrock,ATXA is focusing on late-stage preclinical & clinical development of novel small molecule drugs to treat Pulmonary Arterial Hypertension.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1572,9d84523a-76d0-4a24-833a-96eb0847aff7,VRAI,vraisimulation.com,operating,2016-01-01,"Content,Gaming,Software,Virtual Reality","Gaming,Hardware,Media and Entertainment,Software",IRL,Dublin,VRAI is a Virtual Reality Company,2019-09-06,1344 days,2059047.0,6.313666259977762,2022-09-29,2463 days,3300218.0,6.518542628686981,2.0,1.0,0.0,0.0,0,0.28699551569506726,0.00457566,0.0021917737803202743,0.5578708946772367
1573,7fe29ca0-f4c8-830d-ab49-a3a10758f3d8,FoodMarble,foodmarble.com,operating,2016-01-01,"E-Commerce,Hardware,Health Care,Home Health Care,Internet of Things,Personal Health,Wellness","Commerce and Shopping,Hardware,Health Care,Internet Services",IRL,Dublin,We measure your digestion. Creators of the first personal digestive breath tester.,2017-10-11,649 days,4382409.0,6.641712906806181,,,0.0,0.0,3.0,0.0,0.0,0.0,0,0.13858637625453768,0.009738686666666666,0.0,0.323352208380521
1574,303a1210-cdff-4eae-9b4b-af11b96dea01,Vivagogy Limited,vivagogy.com,operating,2016-01-01,"Banking,Blockchain,Cryptocurrency,FinTech,Impact Investing,Online Portals,Property Management,Recruiting,Social Impact,Software","Financial Services,Internet Services,Lending and Investments,Other,Payments,Professional Services,Real Estate,Software",IRL,Dublin,Vivagogy is a 'not only for profit business' creating societal good and benefits for all stakeholders with creative business models and AI.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1575,54d85b20-1c19-4e69-ac58-ae4414491f37,Nemysis,nemysisltd.com,operating,2015-01-01,"Biotechnology,Market Research,Pharmaceutical","Biotechnology,Data and Analytics,Design,Health Care,Science and Engineering",IRL,Dublin,A start-up tackling iron deficiency/anemia and gluten intolerance.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1576,94e2f871-b13e-4aed-a745-40bf498c873f,Bluedrop Medical,bluedropmedical.com,operating,2015-04-01,"Diabetes,Health Care,Hospital,Medical,Medical Device",Health Care,IRL,Galway,Remote patient monitoring (RPM) for patients at risk of diabetic foot disease.,2016-08-29,516 days,1997400.0,6.300465045540311,,,0.0,0.0,2.0,0.0,0.0,0.0,0,0.11018577834721333,0.004438666666666666,0.0,0.2852548131370328
1577,d63dba54-4783-f373-63d5-f41aca50e070,Circit,circit.io,operating,2015-01-01,"Financial Services,FinTech,Information Technology,Risk Management","Financial Services,Information Technology,Professional Services",IRL,Dublin,"Circit is a financial audit management platform or connecting banks, accounting firms and their clients during a financial audit.",2022-05-18,2694 days,0.0,0.0,2022-05-18,2694 days,6807694.0,6.833000026351185,0.0,1.0,0.0,0.0,0,0.575272261370916,0.0,0.00452119381617931,0.6101925254813138
1578,425f0421-f47a-40a8-bd15-3637664079ff,Blocknubie,blocknubie.io,operating,2016-01-01,"Blockchain,Information Services,Information Technology","Information Technology,Other",IRL,Bray,Blocknubie is a Dublin-based decentralized Ecosystem for Blockchain Startups.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1579,a3827f64-cc01-392f-3569-6a2f8a53f020,MyWallSt,mywallst.com,operating,2014-01-01,"Financial Services,FinTech,Information Technology","Financial Services,Information Technology",IRL,Dublin,Everyone should be able to own their financial future. MyWallSt is here to guide and support you in your investing life.,2016-07-25,936 days,2200000.0,6.342422680822207,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.19987187700192183,0.004888888888888889,0.0,0.4501925254813138
1580,51f8ea50-7cfc-5407-bf6a-84988988ffe7,Westway Health,westwayhealth.com,operating,2012-01-01,"Biopharma,Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",IRL,Galway,Westway Health is a biopharmaceutical company based in Galway.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1581,32bbced4-8fbb-0285-33da-ce460d1d11d6,Shaw Academy,shawacademy.com,operating,2013-07-29,"Continuing Education,E-Learning,EdTech,Education,Edutainment,Higher Education","Education,Media and Entertainment,Software",IRL,Dublin,Shaw Academy is on a mission to deliver higher education at lower cost through proprietary technology.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1582,be460e59-f828-50c3-efc4-50263e7927e4,VideoElephant,videoelephant.com,operating,2012-01-01,"Digital Media,Publishing,Social Media,Video","Content and Publishing,Internet Services,Media and Entertainment,Video",IRL,Dublin,"VideoElephant offers ready-to-monetize video content solutions to advertising technology providers, publishers, and advertisers.",2014-05-23,873 days,3500000.0,6.544068044350276,2019-07-08,2745 days,6168250.0,6.790161967413231,3.0,1.0,0.0,0.0,0,0.18641896220371557,0.0077777777777777776,0.004096519872463131,0.6217440543601359
1583,134506b0-a40a-4cfa-8fb7-8ad3b74f3bc8,EnteraSense,enterasense.com,operating,2015-01-01,Medical Device,Health Care,IRL,Galway,EnteraSense is a medical device diagnostic company.,2018-12-11,1440 days,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.3074951953875721,0.0,0.0,0.4413137032842583
1584,2395aa59-1fc8-dc36-4ce7-c8ef7131033f,Ambisense,ambisense.net,operating,2014-01-01,"Environmental Consulting,Oil and Gas,Waste Management","Energy,Natural Resources,Professional Services,Sustainability",IRL,Glasnevin,"Ambisense is a system of intelligence automates, analyses and accelerates environmental risk assessment.",2017-04-03,1188 days,1129559.0,6.052908920254373,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.25368353619474693,0.002510131111111111,0.0,0.4056172140430351
1585,09ad29a8-96c1-4243-8d7e-db13006027a8,AuriGen Medical,aurigenmedical.com,operating,2016-01-01,"Health Care,Medical,Medical Device",Health Care,IRL,Galway,AuriGen Medical is a structural heart and EP company.,2021-02-04,1861 days,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.39739483237241086,0.0,0.0,0.4987995469988674
1586,9290bf16-b0fc-464b-9c73-de9effeefed1,Nova Leah,novaleah.com,operating,2015-01-01,"Compliance,Cyber Security,Enterprise Software,Health Care,Medical Device,Risk Management","Health Care,Information Technology,Privacy and Security,Professional Services,Software",IRL,Dundalk,Nova Leah develop expert cybersecurity risk assessment solutions specific for connected medical devices.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
1587,d0d45ae3-93b0-f107-662a-fd1b249cea14,Youdio,wholeworldband.com,closed,2011-11-01,"Music,Software,Video","Media and Entertainment,Music and Audio,Software,Video",IRL,Dún Laoghaire,Youdio is a video and music collaboration app platform.,2014-05-22,933 days,0.0,0.0,2014-05-22,933 days,6828008.0,6.8342940212818615,0.0,1.0,0.0,0.0,0,0.19923126201153107,0.0,0.004534684952999188,0.21132502831257077
1588,87f2c226-2e2c-8064-8cc9-78648407efcc,Eagle Alpha,eaglealpha.com,operating,2012-01-01,"Analytics,Big Data,FinTech,Software","Data and Analytics,Financial Services,Software",IRL,Dublin,Pioneers Connecting the Universe of Alternative Data,2014-02-28,789 days,2700000.0,6.431363764158987,,,0.0,0.0,2.0,0.0,0.0,0.0,0,0.16848174247277387,0.006,0.0,0.4639184597961495
1589,b81fa6d6-e104-330c-dd10-2eab10ab9e6b,PamBio,pambio.co.il,closed,2014-01-01,"Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",ISR,Nazareth Illit,PamBio is a pre-clinical stage biotechnology company developing drug therapy for acute bleeding conditions.,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41042067051035663,0.0,0.0,0.3236693091732729
